GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,P003003_1,HD02_VD02,P003003,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone
1400000US47117955200,47117955200,"Census Tract 9552, Marshall County, Tennessee",5029,363,4293,380,573,160
1400000US47117955300,47117955300,"Census Tract 9553, Marshall County, Tennessee",4293,396,3050,380,892,224
1400000US47117955400,47117955400,"Census Tract 9554, Marshall County, Tennessee",3964,310,3682,319,65,61
1400000US47117955500,47117955500,"Census Tract 9555, Marshall County, Tennessee",4821,268,4395,300,300,255
1400000US47119010100,47119010100,"Census Tract 101, Maury County, Tennessee",3275,239,3133,270,139,177
1400000US47119010201,47119010201,"Census Tract 102.01, Maury County, Tennessee",5690,315,5202,377,212,147
1400000US47119010202,47119010202,"Census Tract 102.02, Maury County, Tennessee",6384,323,5699,349,468,218
1400000US47119010301,47119010301,"Census Tract 103.01, Maury County, Tennessee",5543,367,4675,419,284,172
1400000US47119010302,47119010302,"Census Tract 103.02, Maury County, Tennessee",2718,240,2257,333,102,102
1400000US47119010400,47119010400,"Census Tract 104, Maury County, Tennessee",5975,474,5002,413,765,314
1400000US47119010500,47119010500,"Census Tract 105, Maury County, Tennessee",4442,395,2096,324,2328,394
1400000US47119010600,47119010600,"Census Tract 106, Maury County, Tennessee",5124,553,3619,616,1295,506
1400000US47119010700,47119010700,"Census Tract 107, Maury County, Tennessee",4283,389,3691,419,368,148
1400000US47119010801,47119010801,"Census Tract 108.01, Maury County, Tennessee",3438,319,3198,340,216,144
1400000US47119010802,47119010802,"Census Tract 108.02, Maury County, Tennessee",6846,791,5438,789,1288,265
1400000US47119010900,47119010900,"Census Tract 109, Maury County, Tennessee",3564,360,3025,385,439,266
1400000US47119011001,47119011001,"Census Tract 110.01, Maury County, Tennessee",2708,274,2501,307,160,92
1400000US47119011002,47119011002,"Census Tract 110.02, Maury County, Tennessee",6372,332,5110,361,1099,211
1400000US47119011101,47119011101,"Census Tract 111.01, Maury County, Tennessee",4139,386,3877,397,139,83
1400000US47119011102,47119011102,"Census Tract 111.02, Maury County, Tennessee",3128,483,2363,265,738,475
1400000US47119011200,47119011200,"Census Tract 112, Maury County, Tennessee",5400,495,4966,489,207,171
1400000US47121960100,47121960100,"Census Tract 9601, Meigs County, Tennessee",3627,369,3610,369,13,26
1400000US47121960200,47121960200,"Census Tract 9602, Meigs County, Tennessee",4260,363,4139,359,10,20
1400000US47121960300,47121960300,"Census Tract 9603, Meigs County, Tennessee",3694,389,3529,393,102,96
1400000US47123925000,47123925000,"Census Tract 9250, Monroe County, Tennessee",7085,480,6876,498,37,28
1400000US47123925100,47123925100,"Census Tract 9251, Monroe County, Tennessee",8119,639,7558,629,28,27
1400000US47123925200,47123925200,"Census Tract 9252, Monroe County, Tennessee",4372,387,3476,413,637,190
1400000US47123925300,47123925300,"Census Tract 9253, Monroe County, Tennessee",7475,620,7362,622,62,47
1400000US47123925400,47123925400,"Census Tract 9254, Monroe County, Tennessee",8376,511,8058,480,206,131
1400000US47123925501,47123925501,"Census Tract 9255.01, Monroe County, Tennessee",2816,363,2751,353,13,24
1400000US47123925502,47123925502,"Census Tract 9255.02, Monroe County, Tennessee",5772,518,5579,528,0,127
1400000US47125100100,47125100100,"Census Tract 1001, Montgomery County, Tennessee",1006,298,661,165,301,148
1400000US47125100200,47125100200,"Census Tract 1002, Montgomery County, Tennessee",1842,315,1127,235,376,197
1400000US47125100300,47125100300,"Census Tract 1003, Montgomery County, Tennessee",5021,543,3960,490,808,259
1400000US47125100400,47125100400,"Census Tract 1004, Montgomery County, Tennessee",2479,302,1313,187,1032,284
1400000US47125100500,47125100500,"Census Tract 1005, Montgomery County, Tennessee",4880,488,3846,484,715,250
1400000US47125100601,47125100601,"Census Tract 1006.01, Montgomery County, Tennessee",2278,236,1990,257,128,64
1400000US47125100602,47125100602,"Census Tract 1006.02, Montgomery County, Tennessee",2948,308,2748,315,65,71
1400000US47125100700,47125100700,"Census Tract 1007, Montgomery County, Tennessee",1231,279,753,123,447,246
1400000US47125100800,47125100800,"Census Tract 1008, Montgomery County, Tennessee",2878,551,1411,383,1376,428
1400000US47125100900,47125100900,"Census Tract 1009, Montgomery County, Tennessee",2827,557,1259,318,1283,403
1400000US47125101001,47125101001,"Census Tract 1010.01, Montgomery County, Tennessee",4826,389,2954,343,1061,239
1400000US47125101002,47125101002,"Census Tract 1010.02, Montgomery County, Tennessee",3251,403,1658,310,1182,283
1400000US47125101101,47125101101,"Census Tract 1011.01, Montgomery County, Tennessee",2679,243,1558,236,885,222
1400000US47125101102,47125101102,"Census Tract 1011.02, Montgomery County, Tennessee",7890,845,5097,732,2205,605
1400000US47125101103,47125101103,"Census Tract 1011.03, Montgomery County, Tennessee",2441,202,2009,318,305,245
1400000US47125101201,47125101201,"Census Tract 1012.01, Montgomery County, Tennessee",2311,386,1028,259,907,317
1400000US47125101202,47125101202,"Census Tract 1012.02, Montgomery County, Tennessee",3872,394,2840,394,952,327
1400000US47125101303,47125101303,"Census Tract 1013.03, Montgomery County, Tennessee",6101,603,3082,465,2338,441
1400000US47125101304,47125101304,"Census Tract 1013.04, Montgomery County, Tennessee",4649,652,2998,584,1140,376
1400000US47125101305,47125101305,"Census Tract 1013.05, Montgomery County, Tennessee",2924,416,1531,328,1055,266
1400000US47125101306,47125101306,"Census Tract 1013.06, Montgomery County, Tennessee",4456,603,2456,510,1405,412
1400000US47125101307,47125101307,"Census Tract 1013.07, Montgomery County, Tennessee",2240,330,1317,247,679,291
1400000US47125101400,47125101400,"Census Tract 1014, Montgomery County, Tennessee",5651,629,4042,545,951,345
1400000US47125101500,47125101500,"Census Tract 1015, Montgomery County, Tennessee",7504,588,6450,627,422,259
1400000US47125101600,47125101600,"Census Tract 1016, Montgomery County, Tennessee",5185,485,4579,471,513,190
1400000US47125101700,47125101700,"Census Tract 1017, Montgomery County, Tennessee",7472,543,7199,491,124,86
1400000US47125101802,47125101802,"Census Tract 1018.02, Montgomery County, Tennessee",9960,576,9430,582,357,154
1400000US47125101803,47125101803,"Census Tract 1018.03, Montgomery County, Tennessee",6464,452,5636,438,456,234
1400000US47125101804,47125101804,"Census Tract 1018.04, Montgomery County, Tennessee",5618,373,4802,338,261,115
1400000US47125101902,47125101902,"Census Tract 1019.02, Montgomery County, Tennessee",2372,190,2239,209,76,85
1400000US47125101903,47125101903,"Census Tract 1019.03, Montgomery County, Tennessee",7526,625,5690,540,1527,464
1400000US47125101904,47125101904,"Census Tract 1019.04, Montgomery County, Tennessee",1740,417,1597,449,67,77
1400000US47125102001,47125102001,"Census Tract 1020.01, Montgomery County, Tennessee",4233,384,3045,440,512,225
1400000US47125102002,47125102002,"Census Tract 1020.02, Montgomery County, Tennessee",6004,503,4692,529,869,316
1400000US47125102003,47125102003,"Census Tract 1020.03, Montgomery County, Tennessee",4732,517,2270,523,1679,629
1400000US47125102004,47125102004,"Census Tract 1020.04, Montgomery County, Tennessee",4290,436,2617,499,1120,292
1400000US47125102005,47125102005,"Census Tract 1020.05, Montgomery County, Tennessee",4256,457,2573,432,1107,309
1400000US47125102006,47125102006,"Census Tract 1020.06, Montgomery County, Tennessee",5566,515,4106,466,958,258
1400000US47125980100,47125980100,"Census Tract 9801, Montgomery County, Tennessee",0,127,0,127,0,127
1400000US47127930100,47127930100,"Census Tract 9301, Moore County, Tennessee",3504,234,3343,258,27,27
1400000US47127930200,47127930200,"Census Tract 9302, Moore County, Tennessee",2762,234,2561,231,58,40
1400000US47129110100,47129110100,"Census Tract 1101, Morgan County, Tennessee",2952,288,2839,298,5,11
1400000US47129110200,47129110200,"Census Tract 1102, Morgan County, Tennessee",3541,362,3521,361,0,127
1400000US47129110300,47129110300,"Census Tract 1103, Morgan County, Tennessee",5789,379,4976,359,571,179
1400000US47129110400,47129110400,"Census Tract 1104, Morgan County, Tennessee",4364,398,4272,400,0,127
1400000US47129110500,47129110500,"Census Tract 1105, Morgan County, Tennessee",5018,455,4912,441,0,127
1400000US47131965000,47131965000,"Census Tract 9650, Obion County, Tennessee",3994,374,3428,309,500,197
1400000US47131965100,47131965100,"Census Tract 9651, Obion County, Tennessee",2597,169,2485,164,82,55
1400000US47131965200,47131965200,"Census Tract 9652, Obion County, Tennessee",2240,257,2223,254,0,127
1400000US47131965300,47131965300,"Census Tract 9653, Obion County, Tennessee",3738,326,3625,315,0,127
1400000US47131965400,47131965400,"Census Tract 9654, Obion County, Tennessee",4674,310,4468,313,115,72
1400000US47131965500,47131965500,"Census Tract 9655, Obion County, Tennessee",2406,337,2153,275,200,193
1400000US47131965600,47131965600,"Census Tract 9656, Obion County, Tennessee",4344,371,2559,391,1537,214
1400000US47131965700,47131965700,"Census Tract 9657, Obion County, Tennessee",4618,312,3757,323,743,235
1400000US47131965800,47131965800,"Census Tract 9658, Obion County, Tennessee",1904,241,1830,242,62,60
1400000US47131965900,47131965900,"Census Tract 9659, Obion County, Tennessee",1390,162,1326,164,39,36
1400000US47133950100,47133950100,"Census Tract 9501, Overton County, Tennessee",1503,272,1478,266,0,127
1400000US47133950200,47133950200,"Census Tract 9502, Overton County, Tennessee",1669,219,1624,207,0,127
1400000US47133950301,47133950301,"Census Tract 9503.01, Overton County, Tennessee",4646,372,4646,372,0,127
1400000US47133950302,47133950302,"Census Tract 9503.02, Overton County, Tennessee",3198,415,3054,421,124,188
1400000US47133950400,47133950400,"Census Tract 9504, Overton County, Tennessee",2143,196,2123,199,0,127
1400000US47133950500,47133950500,"Census Tract 9505, Overton County, Tennessee",6184,436,5866,411,0,127
1400000US47133950600,47133950600,"Census Tract 9506, Overton County, Tennessee",2434,387,2434,387,0,127
1400000US47135930100,47135930100,"Census Tract 9301, Perry County, Tennessee",3138,288,2983,294,31,44
1400000US47135930200,47135930200,"Census Tract 9302, Perry County, Tennessee",4640,288,4433,290,159,96
1400000US47137925100,47137925100,"Census Tract 9251, Pickett County, Tennessee",5072,*****,4935,97,0,127
1400000US47139950100,47139950100,"Census Tract 9501, Polk County, Tennessee",1311,248,1303,245,0,127
1400000US47139950201,47139950201,"Census Tract 9502.01, Polk County, Tennessee",1826,257,1792,235,16,27
1400000US47139950202,47139950202,"Census Tract 9502.02, Polk County, Tennessee",6291,491,6281,487,0,127
1400000US47139950300,47139950300,"Census Tract 9503, Polk County, Tennessee",3582,417,3520,407,0,127
1400000US47139950400,47139950400,"Census Tract 9504, Polk County, Tennessee",3680,388,3450,384,0,127
1400000US47141000100,47141000100,"Census Tract 1, Putnam County, Tennessee",6085,671,5940,651,8,13
1400000US47141000200,47141000200,"Census Tract 2, Putnam County, Tennessee",8262,557,7737,498,412,287
1400000US47141000301,47141000301,"Census Tract 3.01, Putnam County, Tennessee",2375,289,2268,265,0,127
1400000US47141000302,47141000302,"Census Tract 3.02, Putnam County, Tennessee",6323,849,5719,811,160,172
1400000US47141000303,47141000303,"Census Tract 3.03, Putnam County, Tennessee",2261,282,2014,241,22,41
1400000US47141000400,47141000400,"Census Tract 4, Putnam County, Tennessee",3755,545,3461,513,116,118
1400000US47141000500,47141000500,"Census Tract 5, Putnam County, Tennessee",1609,232,1594,229,0,127
1400000US47141000600,47141000600,"Census Tract 6, Putnam County, Tennessee",3737,526,3414,545,8,13
1400000US47141000700,47141000700,"Census Tract 7, Putnam County, Tennessee",3265,542,3114,544,18,26
1400000US47141000800,47141000800,"Census Tract 8, Putnam County, Tennessee",6035,1820,5317,1628,500,275
1400000US47141000900,47141000900,"Census Tract 9, Putnam County, Tennessee",5947,663,5913,668,18,24
1400000US47141001000,47141001000,"Census Tract 10, Putnam County, Tennessee",3506,432,3367,426,13,30
1400000US47141001100,47141001100,"Census Tract 11, Putnam County, Tennessee",6509,481,6221,458,17,19
1400000US47141001200,47141001200,"Census Tract 12, Putnam County, Tennessee",8236,637,7942,637,79,70
1400000US47141001300,47141001300,"Census Tract 13, Putnam County, Tennessee",2665,319,2468,352,19,27
1400000US47143975000,47143975000,"Census Tract 9750, Rhea County, Tennessee",4617,410,4325,374,162,207
1400000US47143975100,47143975100,"Census Tract 9751, Rhea County, Tennessee",4496,430,4440,422,16,13
1400000US47143975200,47143975200,"Census Tract 9752, Rhea County, Tennessee",6200,571,5992,577,27,49
1400000US47143975300,47143975300,"Census Tract 9753, Rhea County, Tennessee",5861,527,5498,529,51,69
1400000US47143975401,47143975401,"Census Tract 9754.01, Rhea County, Tennessee",6469,599,6025,612,192,134
1400000US47143975402,47143975402,"Census Tract 9754.02, Rhea County, Tennessee",3572,357,3239,412,211,224
1400000US47145030100,47145030100,"Census Tract 301, Roane County, Tennessee",3234,122,2968,176,117,102
1400000US47145030201,47145030201,"Census Tract 302.01, Roane County, Tennessee",6556,419,6496,418,0,127
1400000US47145030202,47145030202,"Census Tract 302.02, Roane County, Tennessee",7142,377,6487,450,457,191
1400000US47145030300,47145030300,"Census Tract 303, Roane County, Tennessee",7173,434,6932,463,47,67
1400000US47145030400,47145030400,"Census Tract 304, Roane County, Tennessee",6469,455,6294,447,73,85
1400000US47145030500,47145030500,"Census Tract 305, Roane County, Tennessee",3945,397,3621,424,253,135
1400000US47145030600,47145030600,"Census Tract 306, Roane County, Tennessee",3866,341,3608,373,86,76
1400000US47145030700,47145030700,"Census Tract 307, Roane County, Tennessee",4627,419,4450,404,25,28
1400000US47145030800,47145030800,"Census Tract 308, Roane County, Tennessee",5752,459,5371,456,221,121
1400000US47145030900,47145030900,"Census Tract 309, Roane County, Tennessee",5392,614,5260,613,48,54
1400000US47145980100,47145980100,"Census Tract 9801, Roane County, Tennessee",0,127,0,127,0,127
1400000US47147080101,47147080101,"Census Tract 801.01, Robertson County, Tennessee",3673,231,3510,241,130,90
1400000US47147080103,47147080103,"Census Tract 801.03, Robertson County, Tennessee",5713,356,5559,367,116,121
1400000US47147080104,47147080104,"Census Tract 801.04, Robertson County, Tennessee",6442,411,6244,418,128,113
1400000US47147080200,47147080200,"Census Tract 802, Robertson County, Tennessee",5717,403,5243,448,264,111
1400000US47147080301,47147080301,"Census Tract 803.01, Robertson County, Tennessee",2833,282,2056,237,750,145
1400000US47147080302,47147080302,"Census Tract 803.02, Robertson County, Tennessee",2859,451,1613,387,1057,242
1400000US47147080401,47147080401,"Census Tract 804.01, Robertson County, Tennessee",4894,458,3323,436,1387,229
1400000US47147080402,47147080402,"Census Tract 804.02, Robertson County, Tennessee",4356,383,3829,387,386,133
1400000US47147080500,47147080500,"Census Tract 805, Robertson County, Tennessee",3916,385,3700,400,174,132
1400000US47147080603,47147080603,"Census Tract 806.03, Robertson County, Tennessee",4846,462,4450,475,187,267
1400000US47147080604,47147080604,"Census Tract 806.04, Robertson County, Tennessee",3564,293,3560,292,4,6
1400000US47147080605,47147080605,"Census Tract 806.05, Robertson County, Tennessee",2999,287,2854,303,0,127
1400000US47147080606,47147080606,"Census Tract 806.06, Robertson County, Tennessee",5393,466,5290,474,71,59
1400000US47147080700,47147080700,"Census Tract 807, Robertson County, Tennessee",7142,379,6524,464,136,111
1400000US47149040101,47149040101,"Census Tract 401.01, Rutherford County, Tennessee",3239,339,2709,379,409,117
1400000US47149040102,47149040102,"Census Tract 401.02, Rutherford County, Tennessee",3133,345,2431,431,492,272
1400000US47149040103,47149040103,"Census Tract 401.03, Rutherford County, Tennessee",6324,580,3623,539,2067,344
1400000US47149040104,47149040104,"Census Tract 401.04, Rutherford County, Tennessee",4815,586,3254,609,1169,351
1400000US47149040105,47149040105,"Census Tract 401.05, Rutherford County, Tennessee",4145,482,3172,537,612,371
1400000US47149040200,47149040200,"Census Tract 402, Rutherford County, Tennessee",3809,309,2962,395,380,117
1400000US47149040302,47149040302,"Census Tract 403.02, Rutherford County, Tennessee",8752,471,7214,585,351,193
1400000US47149040303,47149040303,"Census Tract 403.03, Rutherford County, Tennessee",1997,248,1614,292,216,171
1400000US47149040304,47149040304,"Census Tract 403.04, Rutherford County, Tennessee",2110,200,1776,211,269,191
1400000US47149040305,47149040305,"Census Tract 403.05, Rutherford County, Tennessee",2167,236,1508,192,326,148
1400000US47149040306,47149040306,"Census Tract 403.06, Rutherford County, Tennessee",3293,309,2773,388,232,91
1400000US47149040307,47149040307,"Census Tract 403.07, Rutherford County, Tennessee",3025,295,2730,337,106,103
1400000US47149040308,47149040308,"Census Tract 403.08, Rutherford County, Tennessee",5480,402,4202,450,728,355
1400000US47149040403,47149040403,"Census Tract 404.03, Rutherford County, Tennessee",6969,459,6062,530,488,278
1400000US47149040501,47149040501,"Census Tract 405.01, Rutherford County, Tennessee",6375,432,5989,495,239,158
1400000US47149040502,47149040502,"Census Tract 405.02, Rutherford County, Tennessee",7105,528,6363,583,627,382
1400000US47149040600,47149040600,"Census Tract 406, Rutherford County, Tennessee",3930,475,3659,438,105,100
1400000US47149040701,47149040701,"Census Tract 407.01, Rutherford County, Tennessee",8159,480,7011,502,646,190
1400000US47149040702,47149040702,"Census Tract 407.02, Rutherford County, Tennessee",4656,459,4122,411,406,310
1400000US47149040805,47149040805,"Census Tract 408.05, Rutherford County, Tennessee",7981,422,6137,371,1085,275
1400000US47149040806,47149040806,"Census Tract 408.06, Rutherford County, Tennessee",6603,688,6190,665,113,63
1400000US47149040807,47149040807,"Census Tract 408.07, Rutherford County, Tennessee",4096,285,3729,296,284,111
1400000US47149040808,47149040808,"Census Tract 408.08, Rutherford County, Tennessee",6066,482,5401,608,250,124
1400000US47149040809,47149040809,"Census Tract 408.09, Rutherford County, Tennessee",3548,332,3116,338,157,116
1400000US47149040810,47149040810,"Census Tract 408.10, Rutherford County, Tennessee",2130,191,1998,154,23,33
1400000US47149040901,47149040901,"Census Tract 409.01, Rutherford County, Tennessee",2352,258,2110,302,120,93
1400000US47149040902,47149040902,"Census Tract 409.02, Rutherford County, Tennessee",6667,351,5883,426,533,160
1400000US47149040903,47149040903,"Census Tract 409.03, Rutherford County, Tennessee",8363,462,6462,588,1164,275
1400000US47149040904,47149040904,"Census Tract 409.04, Rutherford County, Tennessee",4837,393,3709,329,624,226
1400000US47149040905,47149040905,"Census Tract 409.05, Rutherford County, Tennessee",7079,473,5411,507,1197,453
1400000US47149041000,47149041000,"Census Tract 410, Rutherford County, Tennessee",6364,378,5396,373,645,242
1400000US47149041101,47149041101,"Census Tract 411.01, Rutherford County, Tennessee",7516,539,6442,536,822,204
1400000US47149041102,47149041102,"Census Tract 411.02, Rutherford County, Tennessee",3217,381,2578,331,579,288
1400000US47149041201,47149041201,"Census Tract 412.01, Rutherford County, Tennessee",4735,313,3926,409,509,350
1400000US47149041202,47149041202,"Census Tract 412.02, Rutherford County, Tennessee",3784,441,3140,415,314,104
1400000US47149041301,47149041301,"Census Tract 413.01, Rutherford County, Tennessee",5266,332,4712,401,312,276
1400000US47149041302,47149041302,"Census Tract 413.02, Rutherford County, Tennessee",5519,345,5033,366,407,301
1400000US47149041401,47149041401,"Census Tract 414.01, Rutherford County, Tennessee",4004,420,2788,381,701,328
1400000US47149041402,47149041402,"Census Tract 414.02, Rutherford County, Tennessee",5329,597,4051,540,653,264
1400000US47149041403,47149041403,"Census Tract 414.03, Rutherford County, Tennessee",6943,653,4987,521,1321,360
1400000US47149041500,47149041500,"Census Tract 415, Rutherford County, Tennessee",3213,790,2367,636,779,251
1400000US47149041600,47149041600,"Census Tract 416, Rutherford County, Tennessee",6308,542,4598,568,1264,430
1400000US47149041700,47149041700,"Census Tract 417, Rutherford County, Tennessee",5432,388,4687,454,539,252
1400000US47149041800,47149041800,"Census Tract 418, Rutherford County, Tennessee",4281,471,3024,447,838,231
1400000US47149041900,47149041900,"Census Tract 419, Rutherford County, Tennessee",3539,445,1797,385,1517,248
1400000US47149042000,47149042000,"Census Tract 420, Rutherford County, Tennessee",5442,579,3976,508,395,182
1400000US47149042100,47149042100,"Census Tract 421, Rutherford County, Tennessee",8541,690,5351,626,1966,415
1400000US47149042200,47149042200,"Census Tract 422, Rutherford County, Tennessee",5408,485,4766,466,430,175
1400000US47149042300,47149042300,"Census Tract 423.00, Rutherford County, Tennessee",6471,809,4724,572,1158,693
1400000US47151975000,47151975000,"Census Tract 9750, Scott County, Tennessee",4208,439,4135,443,0,127
1400000US47151975100,47151975100,"Census Tract 9751, Scott County, Tennessee",6545,475,6345,488,0,127
1400000US47151975200,47151975200,"Census Tract 9752, Scott County, Tennessee",5764,498,5701,512,0,127
1400000US47151975300,47151975300,"Census Tract 9753, Scott County, Tennessee",2964,376,2964,376,0,127
1400000US47151975400,47151975400,"Census Tract 9754, Scott County, Tennessee",2690,386,2668,397,0,127
1400000US47153060101,47153060101,"Census Tract 601.01, Sequatchie County, Tennessee",7722,482,6632,582,0,127
1400000US47153060102,47153060102,"Census Tract 601.02, Sequatchie County, Tennessee",1825,364,1772,380,0,127
1400000US47153060200,47153060200,"Census Tract 602, Sequatchie County, Tennessee",4267,454,4157,454,0,127
1400000US47155080101,47155080101,"Census Tract 801.01, Sevier County, Tennessee",4141,497,3794,425,61,91
1400000US47155080102,47155080102,"Census Tract 801.02, Sevier County, Tennessee",6786,594,6494,590,94,122
1400000US47155080201,47155080201,"Census Tract 802.01, Sevier County, Tennessee",7482,509,7207,506,111,124
1400000US47155080202,47155080202,"Census Tract 802.02, Sevier County, Tennessee",4994,437,4759,447,12,20
1400000US47155080300,47155080300,"Census Tract 803, Sevier County, Tennessee",4910,429,4746,412,0,127
1400000US47155080400,47155080400,"Census Tract 804, Sevier County, Tennessee",6562,612,6212,570,21,32
1400000US47155080500,47155080500,"Census Tract 805, Sevier County, Tennessee",5491,644,5352,647,0,127
1400000US47155080601,47155080601,"Census Tract 806.01, Sevier County, Tennessee",3857,421,3820,427,0,127
1400000US47155080602,47155080602,"Census Tract 806.02, Sevier County, Tennessee",9004,665,8685,639,0,127
1400000US47155080700,47155080700,"Census Tract 807.00, Sevier County, Tennessee",6805,812,6759,816,0,127
1400000US47155080801,47155080801,"Census Tract 808.01, Sevier County, Tennessee",2561,355,2072,394,272,165
1400000US47155080802,47155080802,"Census Tract 808.02, Sevier County, Tennessee",6242,477,5922,458,84,86
1400000US47155080901,47155080901,"Census Tract 809.01, Sevier County, Tennessee",3106,357,3073,370,0,127
1400000US47155080902,47155080902,"Census Tract 809.02, Sevier County, Tennessee",4284,630,4157,621,0,127
1400000US47155081000,47155081000,"Census Tract 810, Sevier County, Tennessee",6197,737,5982,756,41,74
1400000US47155081101,47155081101,"Census Tract 811.01, Sevier County, Tennessee",1457,349,1362,343,0,127
1400000US47155081102,47155081102,"Census Tract 811.02, Sevier County, Tennessee",3628,393,3434,395,0,127
1400000US47155980100,47155980100,"Census Tract 9801, Sevier County, Tennessee",0,127,0,127,0,127
1400000US47157000100,47157000100,"Census Tract 1, Shelby County, Tennessee",5409,387,3929,343,788,265
1400000US47157000200,47157000200,"Census Tract 2, Shelby County, Tennessee",1102,358,0,127,1102,358
1400000US47157000300,47157000300,"Census Tract 3, Shelby County, Tennessee",1298,300,19,31,1279,302
1400000US47157000400,47157000400,"Census Tract 4, Shelby County, Tennessee",1471,367,140,208,1331,287
1400000US47157000600,47157000600,"Census Tract 6, Shelby County, Tennessee",2932,646,24,27,2886,649
1400000US47157000700,47157000700,"Census Tract 7, Shelby County, Tennessee",4588,622,580,233,3870,613
1400000US47157000800,47157000800,"Census Tract 8, Shelby County, Tennessee",2564,411,24,38,2535,393
1400000US47157000900,47157000900,"Census Tract 9, Shelby County, Tennessee",3080,492,9,44,3058,501
1400000US47157001100,47157001100,"Census Tract 11, Shelby County, Tennessee",3794,535,1277,240,1921,456
1400000US47157001200,47157001200,"Census Tract 12, Shelby County, Tennessee",3582,404,2341,367,839,261
1400000US47157001300,47157001300,"Census Tract 13, Shelby County, Tennessee",3445,522,809,410,2531,510
1400000US47157001400,47157001400,"Census Tract 14, Shelby County, Tennessee",1517,357,147,102,1162,308
1400000US47157001500,47157001500,"Census Tract 15, Shelby County, Tennessee",1753,303,198,85,1389,255
1400000US47157001600,47157001600,"Census Tract 16, Shelby County, Tennessee",3431,421,2881,413,407,187
1400000US47157001700,47157001700,"Census Tract 17, Shelby County, Tennessee",3340,343,1448,205,1677,362
1400000US47157001900,47157001900,"Census Tract 19, Shelby County, Tennessee",1868,425,33,39,1835,414
1400000US47157002000,47157002000,"Census Tract 20, Shelby County, Tennessee",1425,206,123,92,1140,217
1400000US47157002100,47157002100,"Census Tract 21, Shelby County, Tennessee",826,244,46,62,780,238
1400000US47157002400,47157002400,"Census Tract 24, Shelby County, Tennessee",1800,345,323,154,1335,279
1400000US47157002500,47157002500,"Census Tract 25, Shelby County, Tennessee",3874,903,1470,398,1925,646
1400000US47157002600,47157002600,"Census Tract 26, Shelby County, Tennessee",2229,167,1981,212,178,102
1400000US47157002700,47157002700,"Census Tract 27, Shelby County, Tennessee",2711,528,715,242,1251,561
1400000US47157002800,47157002800,"Census Tract 28, Shelby County, Tennessee",4106,953,493,279,3296,962
1400000US47157002900,47157002900,"Census Tract 29, Shelby County, Tennessee",4442,422,3960,400,299,254
1400000US47157003000,47157003000,"Census Tract 30, Shelby County, Tennessee",2922,479,1019,186,1850,519
1400000US47157003100,47157003100,"Census Tract 31, Shelby County, Tennessee",3676,401,2883,400,585,195
1400000US47157003200,47157003200,"Census Tract 32, Shelby County, Tennessee",3651,541,2751,465,816,300
1400000US47157003300,47157003300,"Census Tract 33, Shelby County, Tennessee",2440,197,2383,195,10,16
1400000US47157003400,47157003400,"Census Tract 34, Shelby County, Tennessee",2057,337,1239,226,613,240
1400000US47157003500,47157003500,"Census Tract 35, Shelby County, Tennessee",2891,362,2349,247,514,267
1400000US47157003600,47157003600,"Census Tract 36, Shelby County, Tennessee",1910,411,920,357,497,167
1400000US47157003700,47157003700,"Census Tract 37, Shelby County, Tennessee",1285,245,400,171,809,168
1400000US47157003800,47157003800,"Census Tract 38, Shelby County, Tennessee",1029,142,275,100,418,113
1400000US47157003900,47157003900,"Census Tract 39, Shelby County, Tennessee",1497,316,226,229,1088,262
1400000US47157004200,47157004200,"Census Tract 42, Shelby County, Tennessee",1961,316,1329,232,399,158
1400000US47157004300,47157004300,"Census Tract 43, Shelby County, Tennessee",1250,214,698,192,552,160
1400000US47157004500,47157004500,"Census Tract 45, Shelby County, Tennessee",1265,278,0,127,1265,278
1400000US47157004600,47157004600,"Census Tract 46, Shelby County, Tennessee",832,251,82,51,750,261
1400000US47157005000,47157005000,"Census Tract 50, Shelby County, Tennessee",1231,392,0,127,1231,392
1400000US47157005300,47157005300,"Census Tract 53, Shelby County, Tennessee",3707,448,0,127,3707,448
1400000US47157005500,47157005500,"Census Tract 55, Shelby County, Tennessee",3623,527,21,34,3551,527
1400000US47157005600,47157005600,"Census Tract 56, Shelby County, Tennessee",4565,515,0,127,4565,515
1400000US47157005700,47157005700,"Census Tract 57, Shelby County, Tennessee",2778,532,0,127,2778,532
1400000US47157005800,47157005800,"Census Tract 58, Shelby County, Tennessee",1224,301,9,14,1215,301
1400000US47157005900,47157005900,"Census Tract 59, Shelby County, Tennessee",3157,815,25,35,3096,803
1400000US47157006000,47157006000,"Census Tract 60, Shelby County, Tennessee",2043,519,20,31,2001,513
1400000US47157006200,47157006200,"Census Tract 62, Shelby County, Tennessee",2732,607,55,66,2607,622
1400000US47157006300,47157006300,"Census Tract 63, Shelby County, Tennessee",2161,308,1481,285,667,166
1400000US47157006400,47157006400,"Census Tract 64, Shelby County, Tennessee",1321,263,28,46,1293,257
1400000US47157006500,47157006500,"Census Tract 65, Shelby County, Tennessee",2634,480,0,127,2624,482
1400000US47157006600,47157006600,"Census Tract 66, Shelby County, Tennessee",2132,314,1178,227,883,222
